               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.046891,            0.070867,            0.048576,             0.56821,             0.41738,             0.42615,             0.25714,            0.044728,            0.052685,            0.025336,           0.0033329,           0.0033329,            0.070004
